1313420235 0 1 0 0 0 0 0
1313424360 0 2 0 0 0 0 0
1313424624 0 3 0 0 0 0 0
1313425496 0 4 0 0 0 0 0
1313426336 0 5 0 0 0 0 0
1313427993 0 6 0 0 0 0 0
1313429566 0 7 0 0 0 0 0
1313451155 0 8 0 0 0 0 0
1313504701 0 9 0 0 0 0 0
1313589133 0 18 0 0 0 0 0
1313589298 0 19 0 0 0 0 0
1313674868 0 19 0 0 0 0 1
1313675391 0 20 0 0 0 0 1
1313676010 0 21 0 0 0 0 1
1313677254 0 22 0 0 0 0 1
1313677477 0 23 0 0 0 0 1
1313681182 0 24 0 0 0 0 1
1313682527 0 25 0 0 0 0 1
1313691079 0 26 0 0 0 0 1
1313777195 0 26 1 0 0 0 1
1313777339 0 26 2 0 0 0 1
1313779155 0 26 3 0 0 0 1
1313783131 0 27 3 0 0 0 1
1313783165 0 28 3 0 0 0 1
1314038856 0 28 4 0 0 0 1
1314046764 0 28 5 0 0 0 1
1314052248 0 28 6 0 0 0 1
1314208488 0 28 7 0 0 0 1
1314309449 0 28 8 0 0 0 1
1314653605 0 28 9 0 0 0 1
1314822073 0 28 10 0 0 0 1
1314898227 0 28 11 0 0 0 1
1315265816 0 28 12 0 0 0 1
1315273042 0 28 13 0 0 0 1
1315282995 0 28 13 0 1 0 1
1315283000 0 28 13 0 2 0 1
1315286975 0 28 13 0 3 0 1
1315287041 0 28 13 0 4 0 1
1315288275 0 28 13 0 5 0 1
1315288327 0 28 13 0 6 0 1
1315290652 0 28 14 0 6 0 1
1315290673 0 28 15 0 6 0 1
1315291909 0 28 16 0 6 0 1
1315303715 0 28 17 0 6 0 1
1315316602 0 29 17 0 6 0 1
1315316629 0 30 17 0 6 0 1
1315338143 0 30 18 0 6 0 1
1315409661 0 31 18 0 6 0 1
1315410385 0 32 18 0 6 0 1
1315410975 0 32 19 0 6 0 1
1315411586 0 33 19 0 6 0 1
1315423024 0 34 19 0 6 0 1
1315512491 0 34 20 0 6 0 1
1315591312 0 34 20 0 7 0 1
1315615540 0 35 20 0 7 0 1
1315829697 0 37 20 0 7 0 1
1315834668 0 38 20 0 7 0 1
1315888665 0 38 20 0 8 0 1
1315889032 0 38 20 0 9 0 1
1315891925 0 38 21 0 9 0 1
1316012143 0 38 22 0 9 0 1
1316026392 0 38 23 0 9 0 1
1316096246 0 38 24 0 9 0 1
1316096429 0 38 25 0 9 0 1
1316096902 0 38 26 0 9 0 1
1316126875 0 38 27 0 9 0 1
1316192708 0 38 28 0 9 0 1
1316192751 0 38 29 0 9 0 1
1316401295 0 39 29 0 9 0 1
1316401333 0 40 29 0 9 0 1
1316401371 0 41 29 0 9 0 1
1316402349 0 42 29 0 9 0 1
1316407592 0 42 30 0 9 0 1
1316407827 0 42 31 0 9 0 1
1316434867 0 42 31 1 9 0 1
1316438903 0 42 31 3 9 0 1
1316439184 0 42 31 5 9 0 1
1316439241 0 42 31 6 9 0 1
1316439311 0 42 31 7 9 0 1
1316458282 0 42 32 7 9 0 1
1316464804 0 43 32 7 9 0 1
1316465050 0 44 32 7 9 0 1
1316465581 0 45 32 7 9 0 1
1316465613 0 46 32 7 9 0 1
1316465618 0 47 32 7 9 0 1
1316465701 0 48 32 7 9 0 1
1316467123 0 49 32 7 9 0 1
1316467699 0 50 32 7 9 0 1
1316469127 0 51 32 7 9 0 1
1316469234 0 52 32 7 9 0 1
1316485144 0 52 33 7 9 0 1
1316490882 0 52 34 7 9 0 1
1316494159 0 52 35 7 9 0 1
1316524588 0 53 35 7 9 0 1
1316525451 0 54 35 7 9 0 1
1316525494 0 55 35 7 9 0 1
1316525652 0 69 35 7 9 0 1
1316527001 0 70 35 7 9 0 1
1316651288 0 70 36 7 9 0 1
1316700129 0 70 36 8 9 0 1
1316705392 0 70 36 9 9 0 1
1316705466 0 70 36 10 9 0 1
1316706146 0 70 36 11 9 0 1
1316706390 0 70 36 12 9 0 1
1316714207 0 70 37 12 9 0 1
1316716645 0 70 38 12 9 0 1
1316726970 0 70 39 12 9 0 1
1316727497 0 70 40 12 9 0 1
1316758225 1 70 40 12 9 0 1
1316765547 2 70 40 12 9 0 1
1316765565 3 70 40 12 9 0 1
1316768525 4 70 40 12 9 0 1
1316769098 5 70 40 12 9 0 1
1316769110 6 70 40 12 9 0 1
1316770590 7 70 40 12 9 0 1
1316771382 7 70 40 13 9 0 1
1316773569 7 70 40 14 9 0 1
1316783863 7 71 40 14 9 0 1
1316821194 8 71 40 14 9 0 1
1316821208 9 71 40 14 9 0 1
1316821223 10 71 40 14 9 0 1
1316821245 11 71 40 14 9 0 1
1316821253 12 71 40 14 9 0 1
1316821272 13 71 40 14 9 0 1
1316821285 14 71 40 14 9 0 1
1316821316 15 71 40 14 9 0 1
1317006543 16 71 40 14 9 0 1
1317006557 17 71 40 14 9 0 1
1317006575 18 71 40 14 9 0 1
1317006588 19 71 40 14 9 0 1
1317006603 20 71 40 14 9 0 1
1317006612 21 71 40 14 9 0 1
1317010891 22 71 40 14 9 0 1
1317018024 23 71 40 14 9 0 1
1317018044 23 71 40 15 9 0 1
1317019569 23 71 40 16 9 0 1
1317020527 23 71 40 17 9 0 1
1317025013 24 71 40 17 9 0 1
1317025028 25 71 40 17 9 0 1
1317027093 26 71 40 17 9 0 1
1317027111 27 71 40 17 9 0 1
1317027121 28 71 40 17 9 0 1
1317049218 28 71 40 18 9 0 1
1317074083 29 71 40 18 9 0 1
1317074094 30 71 40 18 9 0 1
1317087569 31 71 40 18 9 0 1
1317109145 32 71 40 18 9 0 1
1317109182 33 71 40 18 9 0 1
1317109199 34 71 40 18 9 0 1
1317109235 35 71 40 18 9 0 1
1317109248 36 71 40 18 9 0 1
1317109274 37 71 40 18 9 0 1
1317109298 38 71 40 18 9 0 1
1317109312 39 71 40 18 9 0 1
1317128909 39 88 40 18 9 0 1
1317129276 39 89 40 18 9 0 1
1317129556 39 90 40 18 9 0 1
1317134035 39 92 40 18 9 0 1
1317137451 39 93 40 18 9 0 1
1317137968 39 94 40 18 9 0 1
1317138182 39 95 40 18 9 0 1
1317157627 40 95 40 18 9 0 1
1317157658 41 95 40 18 9 0 1
1317158770 42 95 40 18 9 0 1
1317166760 43 95 40 18 9 0 1
1317170730 44 95 40 18 9 0 1
1317170755 45 95 40 18 9 0 1
1317170815 46 95 40 18 9 0 1
1317170833 47 95 40 18 9 0 1
1317170851 48 95 40 18 9 0 1
1317170869 49 95 40 18 9 0 1
1317170894 50 95 40 18 9 0 1
1317222061 50 95 41 18 9 0 1
1317222621 50 95 42 18 9 0 1
1317224159 50 95 43 18 9 0 1
1317224848 50 95 44 18 9 0 1
1317232456 50 96 44 18 9 0 1
1317232792 50 97 44 18 9 0 1
1317233354 50 98 44 18 9 0 1
1317238170 50 99 44 18 9 0 1
1317239961 50 99 45 18 9 0 1
1317241015 50 99 46 18 9 0 1
1317244005 50 99 47 18 9 0 1
1317246580 51 99 47 18 9 0 1
1317247277 51 99 48 18 9 0 1
1317247326 52 99 48 18 9 0 1
1317250509 52 99 49 18 9 0 1
1317250529 53 99 49 18 9 0 1
1317250904 53 99 50 18 9 0 1
1317250928 54 99 50 18 9 0 1
1317263997 55 99 50 18 9 0 1
1317268116 56 99 50 18 9 0 1
1317269266 56 99 51 18 9 0 1
1317269474 56 99 52 18 9 0 1
1317279010 57 99 52 18 9 0 1
1317279025 58 99 52 18 9 0 1
1317279038 59 99 52 18 9 0 1
1317279054 60 99 52 18 9 0 1
1317279064 61 99 52 18 9 0 1
1317279091 62 99 52 18 9 0 1
1317279106 63 99 52 18 9 0 1
1317279130 64 99 52 18 9 0 1
1317279162 65 99 52 18 9 0 1
1317279194 66 99 52 18 9 0 1
1317314718 66 99 53 18 9 0 1
1317321169 66 99 54 18 9 0 1
1317321645 66 99 55 18 9 0 1
1317324544 67 99 55 18 9 0 1
1317338747 68 99 55 18 9 0 1
1317338764 69 99 55 18 9 0 1
1317338775 70 99 55 18 9 0 1
1317338797 71 99 55 18 9 0 1
1317338809 72 99 55 18 9 0 1
1317338822 73 99 55 18 9 0 1
1317344607 74 99 55 18 9 0 1
1317344841 75 99 55 18 9 0 1
1317344863 76 99 55 18 9 0 1
1317344871 77 99 55 18 9 0 1
1317344952 78 99 55 18 9 0 1
1317350666 79 99 55 18 9 0 1
1317350685 80 99 55 18 9 0 1
1317350695 81 99 55 18 9 0 1
1317350706 82 99 55 18 9 0 1
1317350717 83 99 55 18 9 0 1
1317395454 83 99 56 18 9 0 1
1317411646 83 99 57 18 9 0 1
1317424960 84 99 57 18 9 0 1
1317429244 85 99 57 18 9 0 1
1317429267 86 99 57 18 9 0 1
1317429505 87 99 57 18 9 0 1
1317437363 88 99 57 18 9 0 1
1317437390 89 99 57 18 9 0 1
1317448594 90 99 57 18 9 0 1
1317448606 91 99 57 18 9 0 1
1317448621 92 99 57 18 9 0 1
1317448644 93 99 57 18 9 0 1
1317450875 94 99 57 18 9 0 1
1317451352 95 99 57 18 9 0 1
1317451387 96 99 57 18 9 0 1
1317451399 97 99 57 18 9 0 1
1317451413 98 99 57 18 9 0 1
1317497681 99 99 57 18 9 0 1
1317497697 100 99 57 18 9 0 1
1317499636 101 99 57 18 9 0 1
1317501329 102 99 57 18 9 0 1
1317650368 102 99 57 18 10 0 1
1317651135 102 99 57 18 11 0 1
1317681515 103 99 57 18 11 0 1
1317682798 104 99 57 18 11 0 1
1317685011 104 99 57 18 12 0 1
1317685030 104 99 57 18 13 0 1
1317685170 104 99 58 18 13 0 1
1317689652 105 100 58 18 13 0 1
1317694016 105 101 59 18 13 0 1
1317702371 105 102 59 18 13 0 1
1317703016 105 103 59 18 13 0 1
1317703088 105 104 59 18 13 0 1
1317709605 105 104 60 18 13 0 1
1317710070 105 104 61 18 13 0 1
1317710548 105 105 61 18 13 0 1
1317711110 105 105 62 18 13 0 1
1317711125 105 105 63 18 13 0 1
1317711557 106 105 63 18 13 0 1
1317712222 106 106 63 18 13 0 1
1317713280 107 106 63 18 13 0 1
1317713305 108 106 63 18 13 0 1
1317713367 108 107 63 18 13 0 1
1317713371 108 108 63 18 13 0 1
1317715107 108 108 64 18 13 0 1
1317715119 108 108 65 18 13 0 1
1317716068 109 108 65 18 13 0 1
1317716085 110 108 65 18 13 0 1
1317716668 111 108 65 18 13 0 1
1317718591 112 108 65 18 13 0 1
1317719033 113 108 65 18 13 0 1
1317719194 114 108 65 18 13 0 1
1317719304 115 108 65 18 13 0 1
1317719379 116 108 65 18 13 0 1
1317732107 116 109 65 18 13 0 1
1317732284 116 109 65 18 14 0 1
1317732291 116 109 65 18 15 0 1
1317732973 116 110 65 18 15 0 1
1317733044 116 111 65 18 15 0 1
1317735756 116 112 65 18 16 0 1
1317735779 116 112 65 18 17 0 1
1317736036 116 112 65 18 18 0 1
1317736488 116 113 65 18 18 0 1
1317736495 116 114 65 18 18 0 1
1317737675 116 115 65 18 18 0 1
1317745380 116 115 66 18 18 0 1
1317746013 116 115 67 18 18 0 1
1317757881 117 115 67 18 18 0 1
1317757891 118 115 67 18 18 0 1
1317762130 118 116 67 18 18 0 1
1317762135 118 117 67 18 18 0 1
1317824192 118 117 68 18 18 0 1
1317830274 118 117 69 18 18 0 1
1317830514 118 118 69 18 18 0 1
1317830519 118 119 69 18 18 0 1
1317833028 118 119 70 18 18 0 1
1317833166 118 119 71 18 18 0 1
1317840656 118 119 71 18 19 0 1
1317840969 118 119 71 18 20 0 1
1317877932 118 119 72 18 20 0 1
1317887727 119 120 72 18 20 0 1
1317929691 120 120 72 18 20 0 1
1317936806 120 120 73 18 20 0 1
1317936833 120 120 74 18 20 0 1
1317937811 121 120 74 18 20 0 1
1317937829 122 120 74 18 20 0 1
1317938059 122 120 75 18 20 0 1
1317943786 122 120 76 18 20 0 1
1318000775 122 120 77 18 20 0 1
1318006144 123 120 77 18 20 0 1
1318007182 124 120 77 18 20 0 1
1318011435 124 120 78 18 20 0 1
1318020741 125 120 78 18 20 0 1
1318020762 126 120 78 18 20 0 1
1318022070 127 120 78 18 20 0 1
1318025383 128 120 78 18 20 0 1
1318026367 129 120 78 18 20 0 1
1318027131 130 120 78 18 20 0 1
1318027141 131 120 78 18 20 0 1
1318027965 131 120 79 18 20 0 1
1318032467 131 120 80 18 20 0 1
1318032501 131 120 81 18 20 0 1
1318033816 132 120 81 18 20 0 1
1318037223 133 120 81 18 20 0 1
1318038754 134 120 81 18 20 0 1
1318038767 135 120 81 18 20 0 1
1318192656 136 120 81 18 20 0 1
1318225923 137 120 81 18 20 0 1
1318226638 138 120 81 18 20 0 1
1318227877 139 120 81 18 20 0 1
1318253299 139 120 81 19 20 0 1
1318254104 139 120 81 20 20 0 1
1318254535 139 120 81 21 20 0 1
1318255246 139 120 81 22 20 0 1
1318257643 139 120 81 23 20 0 1
1318257714 139 120 81 24 20 0 1
1318258773 139 120 82 24 20 0 1
1318258805 139 120 83 24 20 0 1
1318258822 139 120 84 24 20 0 1
1318271664 140 120 84 24 20 0 1
1318306123 140 120 85 24 20 0 1
1318306173 140 120 86 24 20 0 1
1318309558 140 120 87 24 20 0 1
1318315702 141 120 87 24 20 0 1
1318316009 142 120 87 24 20 0 1
1318316782 143 120 87 24 20 0 1
1318316797 144 120 87 24 20 0 1
1318318174 145 120 87 24 20 0 1
1318318517 146 120 87 24 20 0 1
1318318953 147 120 87 24 20 0 1
1318318964 148 120 87 24 20 0 1
1318319259 149 120 87 24 20 0 1
1318319817 150 120 87 24 20 0 1
1318319826 151 120 87 24 20 0 1
1318320379 151 120 88 24 20 0 1
1318320391 151 120 89 24 20 0 1
1318320830 152 120 89 24 20 0 1
1318320855 152 120 90 24 20 0 1
1318321098 153 120 90 24 20 0 1
1318321142 153 120 91 24 20 0 1
1318365218 153 120 92 24 20 0 1
1318367295 153 120 93 24 20 0 1
1318371244 153 120 94 24 20 0 1
1318372099 153 120 95 24 20 0 1
1318395512 153 120 96 24 20 0 1
1318395610 153 120 97 24 20 0 1
1318424341 153 120 97 25 20 0 1
1318424367 153 120 97 26 20 0 1
1318424538 153 120 97 27 20 0 1
1318428761 153 129 97 27 20 0 1
1318431844 153 130 97 27 20 0 1
1318450196 153 131 97 27 20 0 1
1318450861 153 132 97 27 20 0 1
1318604117 153 133 97 27 20 0 1
1318604312 153 133 98 27 20 0 1
1318604326 153 134 98 27 20 0 1
1318604348 153 134 99 27 20 0 1
1318609390 153 134 100 27 20 0 1
1318613651 153 134 101 27 20 0 1
1318615341 153 134 102 27 20 0 1
1318623637 153 134 103 27 20 0 1
1318639744 153 134 104 27 20 0 1
1318689627 153 134 105 27 20 0 1
1318692579 153 134 106 27 20 0 1
1318827252 153 134 107 27 20 0 1
1318827876 153 136 107 27 20 0 1
1318830848 153 137 107 27 20 0 1
1318857523 153 138 107 27 20 0 1
1318869785 154 138 107 27 20 0 1
1318870438 155 138 107 27 20 0 1
1318871584 155 138 108 27 20 0 1
1318871650 155 138 109 27 20 0 1
1318872937 156 138 109 27 20 0 1
1318872948 157 138 109 27 20 0 1
1318877376 157 138 110 27 20 0 1
