University of California - Berkeley,196,Special Topics in Business Administration,UGBA,UGBA,,,,http://www.koofers.com/university-of-california-berkeley/ubus/196-spec-topics-bus-adm/,,,,,,
University of California - Berkeley,100A,Minerals: Their Constitution and Origin,EPS,EPS,,,,http://www.koofers.com/university-of-california-berkeley/eps/100a-p-minerals-their-constitution-and/,,,,,,
University of California - Berkeley,001B,ELEMENTARY JAPANESE,JAPAN,JAPAN,,,,http://www.koofers.com/university-of-california-berkeley/japn/001b-elementary-japanese/,,,,,,
University of California - Berkeley,104A,The First Amendment and the Press,MEDIAST,MEDIAST,,,,http://www.koofers.com/university-of-california-berkeley/ms/104a-the-first-amendment-and-the-press/,,,,,,
University of California - Berkeley,10A,Intermediate Korean,KOREAN,KOREAN,,,,http://www.koofers.com/university-of-california-berkeley/kore/10a-p-intermediate-korean/,,,,,,
University of California - Berkeley,126,International Human Rights,PACS,PACS,,,,http://www.koofers.com/university-of-california-berkeley/peac/126-p-international-human-rights/,,,,,,
University of California - Berkeley,24,Freshman Seminars,MEC ENG,MEC ENG,,,,http://www.koofers.com/university-of-california-berkeley/me/24-p-freshman-seminars/,,,,,,
University of California - Berkeley,290A,"Policy, Organization, Measurement, and Evaluation",EDUC,EDUC,,,,http://www.koofers.com/university-of-california-berkeley/educ/290a-policy-organization-measurement/,,,,,,
University of California - Berkeley,172,ECON DEV-CASE STUDY,ECON,ECON,,,,http://www.koofers.com/university-of-california-berkeley/econ/172-econ-dev-case-study/,,,,,,
University of California - Berkeley,114B,MODERN SOUTH ASIA,HISTORY,HISTORY,,,,http://www.koofers.com/university-of-california-berkeley/hist/114b-modern-south-asia/,,,,,,
University of California - Berkeley,136,Financial Economics,ECON,ECON,,,,http://www.koofers.com/university-of-california-berkeley/econ/136-p-financial-economics/,,,,,,
University of California - Berkeley,43B,Aspects of French Culture,FRENCH,FRENCH,,,,http://www.koofers.com/university-of-california-berkeley/fren/43b-p-aspects-of-french-culture/,,,,,,
University of California - Berkeley,301C,Chemistry 3 Lab Assistant,CHEM,CHEM,,,,http://www.koofers.com/university-of-california-berkeley/chem/301c-chemistry-3-lab-assistant/,,,,,,
University of California - Berkeley,170,Engineering Mechanics III,MEC ENG,MEC ENG,,,,http://www.koofers.com/university-of-california-berkeley/me/170-engineering-mechanics-iii/,,,,,,
University of California - Berkeley,111,Sociology of the Family,SOCIOL,SOCIOL,,,,http://www.koofers.com/university-of-california-berkeley/soc/111-p-sociology-of-the-family/,,,,,,
University of California - Berkeley,190,Research Seminar,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/190-research-seminar/,,,,,,
University of California - Berkeley,C175,The Economics of Climate Change,ENVECON,ENVECON,,,,http://www.koofers.com/university-of-california-berkeley/enve/c175-the-economics-of-climate-change/,,,,,,
